,0,1
5978,137@3561,"163,1009,1213,770"
5979,64@3102,"592,1078,1397,1423"
5980,103@3851,"1372,268"
5981,118@3351,"1479,1273"
5982,92@4306,"581,1023,1895,1928,1213,1104,1169"
5983,13@2183,662
5984,114@3557,"69,596"
5985,1@1953,62
5986,48@1939,"152,460,676,223,324,1213"
5987,118@372,"142,694,2036"
5988,142@4278,186
5989,114@2967,"1506,1300,186,246,1213"
5990,65@4622,"314,586,1348"
5991,140@5245,"1093,1797,1956,1956"
5992,9@228,"705,743,1023,1091"
5993,146@402,"1189,385"
5994,146@3072,"157,581,1096,1155,1567,1213,268,460"
5995,39@5165,"491,790,1059,777,186,761,1213,2024,186"
5996,142@659,"835,1155,607,596,676"
5997,4@1405,"101,1530,61,646,646"
5998,9@1607,"1372,1674,293,1155"
5999,15@5126,385
6000,52@371,"1546,186,1210"
6001,67@1190,"777,645,1213,176"
6002,39@3137,"491,1023,1479"
6003,70@1267,897
6004,129@3735,1567
6005,93@4329,"268,77,835,643,1375,1142,77,186,1850,1243,186"
6006,94@4171,"757,2026,1567,596,757,428,1867"
6007,121@1618,"1096,274,1567,385"
6008,96@5175,"757,1479,1423,646"
6009,86@3393,1643
6010,1@4965,"1078,1273,62"
6011,50@3919,"204,1473,1913"
6012,103@1540,77
6013,118@520,1177
6014,122@2080,"965,1046,1650,1155,1441,676,1052,1423,1213,1683"
6015,65@2608,774
6016,3@5099,639
6017,140@4859,"1931,705,792,736,1273,445,946,1475"
6018,38@3314,"581,15,761"
6019,85@552,"152,1714,493,1172,1467,1166"
6020,99@3265,"1874,563,1514"
6021,131@2295,"643,273,915,545"
6022,126@513,"186,992"
6023,92@3446,"1963,62,1213"
6024,42@4246,"646,1867"
6025,147@1989,"137,1866,1956"
6026,19@4306,694
6027,60@1784,792
6028,147@869,"1503,891,1963,596,1213,243,1873"
6029,26@3815,"1657,1657"
6030,14@3301,"726,2036"
6031,149@1443,694
6032,50@4050,"1873,508"
6033,104@4780,"757,1479,646"
6034,56@4588,"1978,2039,1330,2087"
6035,67@2488,"694,1590,1104"
6036,98@4859,"1023,2073,1941"
6037,84@1925,"1418,186,1963,1874"
6038,105@4590,"2055,1093,1096,509,556,1928,1985"
6039,52@1023,"581,1273,941,1135,2071,761"
6040,36@5196,1023
6041,92@4597,"941,186"
6042,85@4845,"268,565,268,1743"
6043,147@4596,"777,646,1669"
6044,75@3466,"1487,1045"
6045,98@3881,"1674,293,1213"
6046,43@4836,"1423,1403"
6047,70@1933,"606,88"
6048,149@3283,"422,877,738"
6049,43@1143,"590,1787,783,274,1632,539,479,1727,57"
6050,76@1267,"1273,61"
6051,15@1490,1849
6052,54@5132,"581,1155,1131,1044,1213"
6053,56@5129,"626,385"
6054,7@506,"941,592,705,643,1963,1065,1779,941,1078"
6055,125@2952,1418
6056,105@4881,1874
6057,0@4943,1273
6058,20@353,"186,777"
6059,106@1399,"941,1078,1670,1670"
6060,101@2850,"1497,1224,131,1946"
6061,124@3163,"1372,268,1692,324"
6062,28@1800,"694,59"
6063,3@4338,"24,1979"
6064,102@5079,"1210,1650,186"
6065,51@897,"545,596,673,1744"
6066,48@1505,"1101,1312,1277,731,142"
6067,44@5253,"268,690"
6068,148@3230,1978
6069,48@4744,"2067,1632,446,324,1674,1953"
6070,29@2404,"1479,1210,1213,1104"
6071,74@3626,142
6072,26@2585,62
6073,15@774,"736,1273"
6074,81@855,"1874,845"
6075,7@1809,"152,1172"
6076,47@3397,"581,1441"
6077,52@3517,"1142,268,835,501,992"
6078,56@979,"643,1530,445"
6079,84@2650,"736,795"
6080,3@1141,"690,1475"
6081,47@4872,"792,137,1479,644"
6082,31@1728,1874
6083,125@1926,"777,969"
6084,114@1388,"1536,969,149,186"
6085,144@1115,581
6086,85@4488,"1093,1714,1213"
6087,117@4829,"15,293,2071,1928,913"
6088,101@2389,"565,428"
6089,104@4943,1135
6090,109@2495,586
6091,60@274,"1918,607,1012"
6092,100@1888,"2036,428"
6093,74@202,526
6094,10@4657,2089
6095,131@5047,1947
6096,152@1222,"1213,492"
6097,10@4275,795
6098,145@2247,795
6099,10@2070,"590,1738,646,1213"
6100,143@4478,"689,1479,246"
6101,22@752,"1397,1703,1129"
6102,114@2934,"428,1484"
6103,149@3034,"795,795"
6104,48@310,"738,1210,385"
6105,52@2906,"1023,2073,731"
6106,89@133,"428,569"
6107,151@4527,"1372,143,1155"
6108,93@331,"694,1273"
6109,46@2333,"1567,385,731"
6110,79@540,1213
6111,100@675,"1172,1172"
6112,82@1970,"24,1441,604,1790,1423"
6113,126@783,903
6114,122@566,"689,428,479,731,246"
6115,37@1594,"795,2089"
6116,146@1805,"961,1874,1611"
6117,19@2897,"1953,757,1953,1813"
6118,138@4001,"777,1639"
6119,149@2640,596
6120,48@483,"581,971"
6121,114@4113,186
6122,102@299,"1135,810"
6123,31@471,"491,179"
6124,92@4483,1213
6125,114@1891,"1248,2056,1423,1213,1956"
6126,42@2493,"2055,1963"
6127,117@122,"301,88"
6128,37@3924,"1546,894"
6129,147@4266,"1714,761"
6130,126@1864,"21,88"
6131,103@4159,980
6132,82@4138,"2016,125,2016,1473"
6133,147@2340,61
6134,149@2845,941
6135,31@4886,1874
6136,114@701,324
6137,128@2082,"77,604,1874,969,1928"
6138,102@4490,1946
6139,39@3105,"137,2082,565,62,1946,1423"
6140,37@1081,"777,70,1213,1093"
6141,113@4672,"367,1104"
6142,131@4910,"795,1979"
6143,130@1987,"1650,2089"
6144,105@2320,"1441,1397,246,1213"
6145,40@2324,2089
6146,147@1231,898
6147,69@1653,"891,643,1514"
6148,71@1286,"152,268,1368,246,1369,1928,1956"
6149,62@1307,"1138,1874,1273,646"
6150,19@4321,"694,736,1108"
6151,67@4867,"1674,1869,1873,123,1155,436,565,501,556,1946,1326,268,1121,835,640,738,353,605,1714,585,1635"
6152,2@4987,"1009,1423,1213,1213"
6153,43@730,"1873,1418,1963,310,1172,1315,941,1172"
6154,102@3478,"31,1135,1479,1217,1690"
6155,24@1553,"581,845,1674,689,1567,1210"
6156,56@246,"743,596,1213"
6157,112@1879,"1380,855,1979"
6158,70@828,"800,1418"
6159,22@4028,"1273,1423"
6160,34@8,"941,15,142,1599,1738,2036,1172"
6161,87@4087,130
6162,118@1123,"777,1479,1732,941"
6163,121@1748,"581,835,1479,731"
6164,146@1646,"736,137,428,428"
6165,98@1461,"186,931"
6166,28@2541,"790,1155,835,1811,1213,1514,115,351"
6167,56@560,"777,230"
6168,137@2091,"294,2057,2073"
6169,147@1393,"1418,1714"
6170,52@163,"757,268"
6171,99@3666,"1674,1372,142,1889,274,186,565,643,1479,1815,1243,1372,186,1928"
6172,56@4999,"1869,743"
6173,62@2719,"1928,731,1648"
6174,86@1635,1913
6175,134@59,"1629,1874"
6176,101@2436,137
6177,18@4284,"1803,212,1014"
6178,56@1267,"36,1931"
6179,92@2074,"208,268,42,88,967,2087,1829"
6180,95@4202,"1162,268,414,1363,736,777,268"
6181,129@761,"604,1247"
6182,149@977,"491,703,1946"
6183,18@1729,"491,1732,1349"
6184,133@328,1639
6185,78@697,"1963,1622"
6186,7@157,1696
6187,10@3794,"460,1243,421"
6188,122@1216,1172
6189,92@3468,"565,62"
6190,67@2234,"1561,837,835,1155,342,1128,1880,1210,1956,581,349,938,1928"
6191,51@3431,"1946,941"
6192,47@5134,"1674,1731"
6193,88@1968,"419,1423"
6194,84@2948,"1479,1273"
6195,15@1028,"289,1479,62,1475"
6196,115@129,"689,293,1692,1255,676,186,261,1213,581,33"
6197,140@5084,"674,1931,1692,1418,703,1410,2079,1126,1963,428,1399,428"
6198,20@225,1273
6199,28@5137,"1674,731,1479"
6200,103@3687,"15,230"
6201,91@4810,"1189,1928,1213,351"
6202,143@3900,"1913,1650"
6203,72@293,126
6204,1@609,544
6205,16@1707,1669
6206,42@513,"689,1511,835,1059,186,596,1780,931,445,992,1928,835,249"
6207,42@355,"491,728"
6208,3@3235,352
6209,120@209,"689,1744,261,539,256,1459,914,1397,557"
6210,51@2929,"643,353,976"
6211,20@4550,1213
6212,98@3010,"1315,1363"
6213,13@653,"376,509,1567"
6214,10@5099,"2016,1273"
6215,96@2260,1376
6216,89@2244,"689,891,1096,565,255"
6217,100@2786,"491,1946,526"
6218,149@795,"1078,1172"
6219,71@1004,"1213,446,1213"
6220,51@1631,"140,1913,940"
6221,96@4240,"137,1475"
6222,68@3947,"2016,1913"
6223,43@1216,"689,186,1315,246,1928,731"
6224,131@2825,"694,694,130"
6225,54@3527,"694,117"
6226,149@2560,446
6227,28@2855,"565,1177,1213,268"
6228,43@3083,"1479,727,1082,2003"
6229,97@3989,"591,643"
6230,63@1529,268
6231,113@557,"1078,142,428"
6232,42@373,1870
6233,47@5119,"581,845,1732"
6234,88@2430,"941,249"
6235,141@84,"1996,1639,1919,1044,553,88,1978,88,1074,1937,1479,1330,88,1978,88"
6236,114@4342,1514
6237,76@4882,"1674,929,268,643,565,1213,476,77"
6238,56@5219,"152,643"
6239,52@2441,"777,1023"
6240,10@3898,"592,243,1731,1210,596,657,143"
6241,16@4802,"268,1956"
6242,39@3646,"1473,125,1633"
6243,137@2345,"1273,646"
6244,136@254,"1023,1213"
6245,145@4867,"1503,491,556,1009,1850,1213,491"
6246,149@211,137
6247,4@4465,1031
6248,144@4294,694
6249,149@2215,"694,1023"
6250,52@5154,"1104,294"
6251,56@2874,"268,1155,839,1283,1874,319,496,1979,1213,1517"
6252,140@552,"723,1963,102,905"
6253,84@2215,"694,1874,736"
6254,56@1737,728
6255,101@4376,"1078,428"
6256,147@2227,289
6257,28@444,"1775,1093,1487,1397,596,1213,731,1104,1720"
6258,145@1823,"77,755,77"
6259,91@3391,"1479,1210,445"
6260,31@3026,"2043,152,1873,694,2073"
6261,92@4167,"1010,845"
6262,16@4062,"294,1273"
6263,56@5234,"137,249,137,605"
6264,41@4838,1273
6265,32@2730,"1674,790,1487,1479,246"
6266,10@2496,"941,1873,1155,1160,186,1210,246,1928,645,1213,362,1873,1210,255"
6267,83@703,"152,1172"
6268,77@5238,"581,268,377,1155,186,501,1479,1423,445,1213,460"
6269,145@1969,"2055,1479"
6270,26@217,"186,1023,332"
6271,9@1634,"1548,1301,556,1479,1210,246,62,1928,1873,596"
6272,91@3910,"1213,804"
6273,125@2737,1639
6274,28@992,1874
6275,99@182,"738,1023,727,479"
6276,13@39,"1674,920,1255,186,1397,1173"
6277,100@4568,"436,1315,319,556,1560,731,1172"
6278,103@1829,869
6279,69@4924,"1310,77,453,1432"
6280,4@4749,"1189,689,137,1354,428,761,1514,1928,941,689"
6281,121@1081,"1692,61,1213,876"
6282,78@3823,"268,1091,605"
6283,15@3343,"1023,1273,1621"
6284,43@1284,"1023,1989,1213"
6285,10@634,"246,731,1545"
6286,83@823,"683,1796,526,1423,1669,731"
6287,41@1906,"1874,1213"
6288,22@1847,"15,1023,1583,1023"
6289,8@3833,"941,137"
6290,26@4543,"137,1023,137"
6291,135@963,"2071,777,605"
6292,4@114,"1135,1423"
6293,29@4316,"1189,835,1155,545,602,896,1369"
6294,39@2258,21
6295,149@3831,"1479,428"
6296,20@2561,1874
6297,50@4505,"1423,605,1190"
6298,146@2186,1215
6299,96@2339,1213
6300,142@2816,"592,526"
6301,8@966,"1363,2071,1423,580"
6302,38@5132,"268,77,475,1155,565,1283,1956,2070"
6303,63@1666,21
6304,127@27,"1189,268,1155,75,643,259,1874,516,1213,1867,268"
6305,149@1393,"1172,147"
6306,56@3769,"596,249,605"
6307,42@2217,"747,387"
6308,26@669,"15,1889,62"
6309,37@4946,"1217,770,80"
6310,42@4075,777
6311,48@2988,"124,324"
6312,56@5053,"1051,662"
6313,107@1362,"590,1213,476,1873"
6314,83@4992,"1503,268"
6315,135@1245,"186,385"
6316,128@2863,"2087,1639,88"
6317,3@3522,"596,62,1986"
6318,27@1017,1971
6319,10@2474,1874
6320,4@2743,565
6321,93@4731,"157,1372,1189,268,77,1744,768,256,596,1956"
6322,42@3871,"1548,1479,1243"
6323,104@1038,"1873,1567,1567"
6324,151@1911,"2089,795"
6325,151@2921,"592,1273,596,946,1928"
6326,86@752,689
6327,30@3986,703
6328,8@201,"480,845,1956"
6329,95@420,"592,1093,526,53,1357,1888,1941"
6330,144@3789,"1224,230"
6331,87@4038,"268,835,186,864,1956,77,823"
6332,102@3486,1479
6333,31@2263,"1096,385,341"
6334,3@4772,"976,246,1213,246,385"
6335,86@2473,"142,1714,81,310,1210"
6336,110@2487,2016
6337,35@1894,"1189,1479,1928,1213"
6338,9@1756,"1301,191,1479,596,62,385,678"
6339,146@3860,"293,268,142,2003,1172,62"
6340,147@55,"1023,1530,1423,268,1918"
6341,26@2670,293
6342,49@1800,"142,969,1213"
6343,120@1145,"1874,1423,1213,31,1213,1928,731"
6344,35@3072,"312,1869,777,556,600,693"
6345,147@2995,"329,2001,1567,1514"
6346,143@833,1738
6347,1@3732,2002
6348,18@2033,1423
6349,113@3356,292
6350,114@2856,"1869,1213,835"
6351,151@3267,"731,1567"
6352,70@4087,"913,1931"
6353,40@483,268
6354,92@2118,565
6355,92@2091,"689,428,941,1213"
6356,81@1216,"1441,1732"
6357,151@2074,"1978,777"
6358,88@5141,581
6359,100@3101,"102,1104"
6360,18@325,"755,1850,1213,1189,1928"
6361,149@645,"941,1418,1096,441,861,1874,385"
6362,52@2668,"723,2055,101,703,777,1023,1423,1514"
6363,32@4361,1978
6364,100@815,"1395,941,1714,130,1096,186,501,1582,1213,1928,731"
6365,80@4481,"565,1243"
6366,141@1653,"1323,1441"
6367,51@1649,1946
6368,62@296,662
6369,92@2,"1830,1078,214"
6370,149@4599,"694,643,1213,152,1213,86"
6371,40@5201,"1423,268,1215,534"
6372,147@369,"738,62,246,1213,289"
6373,151@2153,"268,1155,1744,324"
6374,64@3294,795
6375,140@2792,"592,2089,2036"
6376,87@4052,"207,694,703,186,2073"
6377,96@2435,"1172,1213"
6378,113@5024,"15,385,1213,731"
6379,92@144,"1543,2036,694"
6380,1@1461,"581,460,1744,1243,77,460"
6381,150@3244,"24,1368,1479"
6382,35@2566,"1189,1543,1155,501,1479,1213,1873"
6383,28@1913,"293,980,731"
6384,49@2364,62
6385,56@3272,"1874,1423"
6386,76@4021,"1938,992,596,19"
6387,104@1716,"491,1738"
6388,109@3091,1189
6389,78@202,"783,243,806,1956"
6390,22@4662,"564,1155,186,1928,446"
6391,136@4168,137
6392,141@613,1978
6393,7@587,"1931,705,1632,1941,289"
6394,10@4416,"2032,977,385,1213,1213"
6395,78@4526,845
6396,97@4955,1273
6397,64@2723,"2024,565,1567,1092,1574,1928,186"
6398,137@2968,385
6399,147@4650,1621
6400,38@2138,62
6401,50@3808,"757,1925"
6402,152@4614,"1567,246"
6403,126@2991,"1874,1423"
6404,35@3952,1479
6405,10@703,"1213,1447,1279,1426,1567,1092,1714,428,1210,1714,891,1248,1567,1479,249"
6406,150@3917,689
6407,120@1774,"1189,980"
6408,124@2180,"694,186,445"
6409,61@2268,"186,246"
6410,102@2523,"689,214,186,1104"
6411,76@1105,"77,1744,77"
6412,73@4758,"835,1548,1140"
6413,134@1784,1213
6414,131@696,"694,731"
6415,102@3042,"268,1023,1479,76"
6416,79@591,1947
6417,115@2849,"1273,479,706"
6418,56@407,1874
6419,58@3313,1273
6420,59@491,"191,246,191"
6421,79@2635,"629,777"
6422,31@830,"941,2037,980,1403,731"
6423,146@839,"101,1669,605"
6424,24@1055,845
6425,86@660,"243,212,1479,246"
6426,144@2922,"835,1618"
6427,28@330,"778,1039,1874"
6428,42@4366,"1093,1048,896,1928"
6429,28@3586,"1925,795,1062,1874,1423"
6430,76@822,"1869,1886,1900,1155,501"
6431,140@2519,"1093,289,871,736,777,186,428,249,871,1068"
6432,102@4280,"1873,1078"
6433,49@1941,"1869,835,324"
6434,151@2651,91
6435,124@581,"736,61,1982"
6436,103@1321,"1503,293,274,835,294,498"
6437,58@3607,1273
6438,83@4417,1639
6439,96@4991,"476,446"
6440,101@2610,"777,102"
6441,2@442,"1048,1543,186,1612,342,1315,596,61"
6442,22@4070,324
6443,8@4290,"829,1652,941"
6444,86@5206,"835,2003,1928"
6445,1@1880,246
6446,43@1713,"152,2079,329,777,1397,136,152,572,255"
6447,88@827,761
6448,94@2056,"1315,246,1213"
6449,4@1412,"2043,694,1479,1514,694,969"
6450,139@3108,"1674,1869,1543,445"
6451,35@5034,"1874,1213,757,186"
6452,79@4144,551
6453,96@3284,1979
6454,10@1663,"941,142,1122,186,941"
6455,3@3438,"70,1172,1315"
6456,3@151,"268,581,186,875,1213,1397,778"
6457,125@426,"694,835"
6458,92@4355,941
6459,140@802,"1418,428,1874,1603,1475"
6460,118@3948,"142,1016,1874,728,941"
6461,147@574,"835,1210,1873"
6462,85@2215,"581,694"
6463,76@4524,"581,777,643,496,569,516,1928,1243,186,931"
6464,114@4843,137
6465,64@3651,"1093,1874"
6466,65@2140,"808,1486"
6467,47@1653,"1009,1897"
6468,32@1430,"1678,186"
6469,152@2183,"1479,1870"
6470,142@2630,"777,2036,289"
6471,112@398,"1023,1874,905,605,1213"
6472,40@501,"142,1210,941"
6473,76@175,"352,516,491"
6474,20@4777,"929,565,1213"
6475,147@2888,"1418,1172"
6476,52@2710,"694,2073,1650"
6477,119@4925,"186,643"
6478,92@2442,"186,270"
6479,92@3645,"1719,83,268,755,1952,1979,1867"
6480,106@3981,"555,186,137,761"
6481,70@215,"272,662,2058"
6482,69@2155,"1873,581,1315"
6483,9@48,"1093,246"
6484,109@4352,"1874,1844"
6485,67@915,"202,1355,319,176,667"
6486,18@2688,77
6487,11@2255,"1536,115"
6488,10@1626,"1224,1873,689,1692,1210,115,532"
6489,42@4090,"581,1413,596,753,1423,992,969"
6490,147@3797,1585
6491,151@2048,"1674,268,1155,539"
6492,92@2358,941
6493,118@3949,"2079,643,1479,596"
6494,100@3903,1372
6495,96@4671,"711,1788,777,622"
6496,101@4306,"941,508"
6497,101@4794,"592,792,316,913,1023,605"
6498,139@4206,1479
6499,9@4292,"2016,2016"
6500,35@3230,"1874,789"
6501,106@2337,"1155,186"
6502,146@54,"1652,1215"
6503,12@3727,"941,592,792,736,2079,643,1009"
6504,79@3032,581
6505,92@4772,"152,1624,1213"
6506,111@3004,"592,941,1078,705,792,2089"
6507,56@4473,1458
6508,92@798,1648
6509,54@2917,"718,268,1155,460,992,718,62"
6510,20@4617,"1820,1479"
6511,10@5059,"746,1073,810,1888,1928"
6512,114@2050,115
6513,22@4052,"207,1479,1874,1210"
6514,56@1234,"1273,294,662"
6515,43@3489,"1189,1145,268,1561,1155,460,1441,565,643,1090,1874,1850"
6516,16@960,77
6517,43@2471,"152,1873"
6518,47@2888,2036
6519,121@1447,1975
6520,86@3539,731
6521,42@2074,2087
6522,9@2683,"1134,186"
6523,139@926,"1210,1213"
6524,69@2001,"1155,1397,1213,731"
6525,8@1090,1874
6526,42@3200,"941,1162,592"
6527,135@4512,"1023,385"
6528,51@1488,324
6529,64@2993,"186,1567,176"
6530,141@3220,1479
6531,92@683,2079
6532,16@815,"1991,1213"
6533,38@962,"2058,57"
6534,138@3572,"1714,1650,1210,246,731"
6535,86@3075,1380
6536,64@5154,"1503,86,1567,556,428"
6537,35@1148,"596,1867,1177"
6538,46@3909,1273
6539,31@2067,2048
6540,52@3948,1016
6541,54@3851,"1155,1441,799,1423"
6542,23@5195,"1996,1874"
6543,115@2845,"1567,1093,1567"
6544,92@4909,941
6545,18@674,1423
6546,116@2989,"941,289,2071,289,1355,283"
6547,95@3010,"980,2071"
6548,79@4770,"551,565,1213"
6549,131@4459,293
6550,15@125,"152,1023,1126"
6551,54@1733,"1155,1983,539,565"
6552,24@5262,"1034,1971"
6553,110@2645,"1172,2028,728,246"
6554,147@9,"428,1732"
6555,92@1007,"268,1044"
6556,32@4546,"1213,1873"
6557,86@1467,"69,62"
6558,149@4346,"942,1888"
6559,146@3533,"581,684,1874"
6560,4@3584,"293,1096,186,1567,2036"
6561,8@1401,"1913,2016"
6562,4@549,186
6563,97@4523,186
6564,71@1580,"2016,2016"
6565,81@674,28
6566,45@3455,2055
6567,10@2066,"1674,1155,641,2089,1673"
6568,3@678,"1078,689,1692,1023,1213"
6569,94@4008,"736,1567,1514,1567"
6570,43@1170,"757,1155,835,1844,1928,757,227,1092,1213,689,835,460"
6571,116@4872,"941,1093,293,549,1091"
6572,44@1529,"581,268,1155,1744,1956,1155"
6573,18@1358,"82,1072,1874"
6574,4@308,"777,2071,1574,476,2046"
6575,116@5114,"1372,656,581,1441,1874,479"
6576,2@5178,"1273,61"
6577,73@5160,1479
6578,3@796,689
6579,96@3939,"186,246,246"
6580,142@5088,"268,1543,835,1991,1677,324"
6581,90@1044,"1203,1958,586,186"
6582,92@4795,"289,1623"
6583,100@4362,"15,941,592,1632,1732,1732,1941"
6584,151@3020,"268,700"
6585,74@4616,"1869,1023,33,353,1430,1210,1023,605"
6586,9@2035,"1273,62"
6587,88@4604,"152,1155,1963,1213"
6588,16@4539,"965,835,1487"
6589,91@3692,"214,191,1315,319,230"
6590,88@2122,"1315,1850"
6591,42@35,"186,1213"
6592,26@4892,736
6593,149@3732,1273
6594,71@3474,"1372,268,581,1283,565,604,1928,1515,1283"
6595,140@4102,"592,689,596,1341,736,428"
6596,1@52,"1078,792,137,1423,1928"
6597,101@2878,"1210,1797,1946"
6598,110@784,1273
6599,104@2973,"1093,1023,184,289"
6600,51@4179,"757,1639,1273,1349"
6601,140@3466,1489
6602,8@3357,"2008,1273"
6603,140@2683,"186,1023,186,1023,1567,1213"
6604,98@3541,"1372,268"
6605,40@5108,694
6606,24@3925,"186,11"
6607,39@4249,1278
6608,62@4030,"605,1321"
6609,99@2307,1567
6610,56@2907,"941,1651"
6611,59@1775,"592,428,416"
6612,112@635,"705,1023,249"
6613,67@1109,"757,1093,1931"
6614,65@567,"15,646"
6615,110@3265,204
6616,92@469,"1869,581,1213"
6617,64@3103,"2071,70,1023,1479,1986"
6618,146@2814,"15,1213,1213"
6619,147@2194,"1870,1971"
6620,146@4919,"795,1479,1423"
6621,144@1486,"146,522"
6622,108@5119,491
6623,54@3272,1213
6624,4@4541,"1302,324"
6625,28@1404,"293,1155,2079,1548,1986,1078,1363"
6626,119@3160,"1155,1023"
6627,147@551,"1023,1567,1091,186,1567"
6628,43@1282,"783,993,1155,676,1938,186,6,1243,2001"
6629,114@1784,"757,919,186,2073,757,1484"
6630,147@4663,"1164,552,1818"
6631,149@1629,93
6632,83@2064,"182,807"
6633,35@3865,"268,581"
6634,142@387,"1093,268,845"
6635,15@2573,"1714,1669"
6636,81@4122,1874
6637,116@1309,"1479,62"
6638,10@4176,"1096,977"
6639,124@3472,"1925,795,1035"
6640,96@4833,"186,1844,1874,1491,57"
6641,76@638,"186,761,618,605,605"
6642,61@486,"186,1213"
6643,54@1174,"1744,273,731"
6644,35@3684,1213
6645,89@1292,"186,1213,1213"
6646,116@4198,"47,142,186,1479"
6647,104@1373,"1873,596,946,1956,1946,1873"
6648,65@3380,"596,88,1690"
6649,115@1064,"1889,186,1189"
6650,60@5081,"1096,385"
6651,90@2074,"1978,1607,1874,88,605,1978"
6652,102@4757,"268,388,388"
6653,4@4126,"312,1096,1889,186,1582,1210,246,864,1213,324,1867,731,268,1009"
6654,10@3026,"69,694,1059,1928,1319"
6655,9@2394,"1479,479"
6656,128@3378,1652
6657,20@1951,186
6658,38@199,"152,581,1213"
6659,43@39,"152,1674,1155,835,676,1567,1009,223,1213,1869,941,1155,835,1983,845,777"
6660,119@3145,1979
6661,109@3264,"581,835,1213,1441"
6662,102@4109,"274,186,186"
6663,56@424,"460,565,1213"
6664,69@4147,"186,1397,604,602,445,1213,476"
6665,115@3757,"186,596"
6666,145@2076,1155
6667,126@712,"1925,731"
6668,103@1362,"186,1423"
6669,86@2240,1963
6670,121@5127,1023
6671,47@5140,"355,1463"
6672,144@1282,"589,835,1441,186,373,643,565,1209"
6673,149@1219,"152,186"
6674,145@3425,"1122,675,1849"
