,0,1
763,2183,"[[1307, 3.9242343145200196], [1389, 3.9242343145200196], [1818, 3.9242343145200196], [662, 3.9242343145200196], [1479, 3.9242343145200196], [1870, 3.9242343145200196], [294, 3.9242343145200196], [1025, 3.9242343145200196]]"
764,4878,"[[152, 3.9242343145200196], [445, 3.9242343145200196], [980, 3.9242343145200196], [476, 3.9242343145200196], [255, 3.9242343145200196]]"
765,131,"[[1497, 3.9242343145200196], [1869, 3.9242343145200196], [1719, 3.9242343145200196], [993, 3.9242343145200196], [1155, 4.523188311911529], [1991, 3.9242343145200196], [640, 3.9242343145200196], [445, 3.9242343145200196], [1213, 4.523188311911529], [422, 3.9242343145200196], [581, 3.9242343145200196], [246, 3.9242343145200196], [1441, 3.9242343145200196], [777, 3.9242343145200196], [1522, 3.9242343145200196]]"
766,1087,"[[1215, 3.9242343145200196], [293, 3.9242343145200196], [1798, 3.9242343145200196]]"
767,1232,"[[941, 3.9242343145200196], [289, 3.9242343145200196], [2071, 3.9242343145200196], [731, 3.9242343145200196], [270, 3.9242343145200196], [705, 3.9242343145200196], [592, 3.9242343145200196], [2046, 3.9242343145200196], [62, 3.9242343145200196], [1567, 3.9242343145200196]]"
768,2760,"[[777, 3.9242343145200196], [88, 4.928055160151634], [967, 3.9242343145200196], [1978, 4.523188311911529], [1874, 4.523188311911529], [1479, 4.810296507289733], [795, 3.9242343145200196], [182, 3.9242343145200196], [682, 3.9242343145200196], [551, 3.9242343145200196], [1278, 3.9242343145200196], [1044, 3.9242343145200196], [1751, 3.9242343145200196], [1030, 3.9242343145200196], [2087, 3.9242343145200196]]"
769,1866,"[[1874, 3.9242343145200196], [428, 3.9242343145200196], [1126, 3.9242343145200196], [1479, 4.523188311911529], [1134, 3.9242343145200196], [137, 3.9242343145200196], [1263, 3.9242343145200196], [246, 3.9242343145200196], [1213, 3.9242343145200196]]"
770,4819,"[[152, 3.9242343145200196], [1869, 4.523188311911529], [110, 3.9242343145200196], [1368, 3.9242343145200196], [1290, 3.9242343145200196], [596, 3.9242343145200196], [1226, 3.9242343145200196], [736, 4.523188311911529], [941, 3.9242343145200196], [1162, 3.9242343145200196], [1886, 3.9242343145200196], [1873, 3.9242343145200196], [743, 3.9242343145200196], [1397, 4.523188311911529], [137, 3.9242343145200196], [1023, 4.523188311911529], [2028, 3.9242343145200196], [761, 3.9242343145200196], [293, 3.9242343145200196], [549, 3.9242343145200196], [1928, 3.9242343145200196]]"
771,3471,"[[1874, 3.9242343145200196], [137, 3.9242343145200196], [61, 3.9242343145200196], [1928, 3.9242343145200196], [565, 3.9242343145200196], [941, 3.9242343145200196], [1716, 3.9242343145200196], [184, 3.9242343145200196], [249, 3.9242343145200196]]"
772,51,"[[212, 3.9242343145200196], [1023, 4.523188311911529], [1479, 3.9242343145200196]]"
773,1252,"[[1134, 3.9242343145200196], [293, 3.9242343145200196], [294, 3.9242343145200196], [1126, 3.9242343145200196], [1874, 3.9242343145200196]]"
774,4321,"[[694, 4.523188311911529], [980, 3.9242343145200196], [149, 3.9242343145200196], [1104, 3.9242343145200196], [1134, 3.9242343145200196], [736, 3.9242343145200196], [1108, 3.9242343145200196]]"
775,936,"[[941, 3.9242343145200196], [2073, 3.9242343145200196], [1273, 4.523188311911529], [249, 3.9242343145200196]]"
776,1550,"[[795, 4.810296507289733], [1925, 3.9242343145200196]]"
777,4402,"[[294, 3.9242343145200196], [245, 3.9242343145200196], [705, 3.9242343145200196]]"
778,270,"[[1913, 3.9242343145200196]]"
779,2163,"[[268, 3.9242343145200196], [1744, 3.9242343145200196], [1423, 3.9242343145200196], [324, 3.9242343145200196], [864, 3.9242343145200196], [1674, 3.9242343145200196], [1869, 3.9242343145200196], [1928, 3.9242343145200196], [1867, 3.9242343145200196]]"
780,1675,"[[1674, 4.523188311911529], [1279, 3.9242343145200196], [556, 4.523188311911529], [2036, 3.9242343145200196], [102, 3.9242343145200196], [1928, 3.9242343145200196], [565, 3.9242343145200196], [1213, 3.9242343145200196], [186, 4.810296507289733], [738, 3.9242343145200196], [342, 3.9242343145200196], [31, 3.9242343145200196], [581, 3.9242343145200196], [1418, 3.9242343145200196], [1155, 3.9242343145200196], [261, 3.9242343145200196], [607, 4.523188311911529], [1210, 3.9242343145200196], [731, 3.9242343145200196], [351, 3.9242343145200196], [324, 3.9242343145200196], [1438, 3.9242343145200196], [1869, 3.9242343145200196], [564, 3.9242343145200196], [845, 3.9242343145200196], [643, 3.9242343145200196], [255, 3.9242343145200196], [1423, 3.9242343145200196]]"
781,3647,"[[289, 4.810296507289733], [2079, 3.9242343145200196], [1475, 3.9242343145200196], [941, 4.523188311911529], [1068, 4.523188311911529], [428, 3.9242343145200196], [2036, 3.9242343145200196]]"
782,3634,"[[1567, 3.9242343145200196], [385, 3.9242343145200196]]"
783,665,"[[2071, 4.928055160151634], [526, 3.9242343145200196], [1946, 3.9242343145200196], [605, 4.523188311911529], [1652, 3.9242343145200196], [592, 4.523188311911529], [1047, 3.9242343145200196], [316, 3.9242343145200196], [941, 4.523188311911529], [411, 3.9242343145200196], [1215, 4.523188311911529], [1248, 3.9242343145200196], [1530, 3.9242343145200196], [1091, 4.523188311911529], [1787, 3.9242343145200196], [491, 3.9242343145200196], [1155, 3.9242343145200196], [990, 3.9242343145200196], [1529, 3.9242343145200196], [1023, 3.9242343145200196]]"
784,3796,"[[891, 4.523188311911529], [385, 3.9242343145200196], [1096, 4.973228596302861], [246, 3.9242343145200196], [1567, 4.810296507289733], [731, 3.9242343145200196], [445, 3.9242343145200196], [1692, 3.9242343145200196], [54, 3.9242343145200196], [941, 3.9242343145200196], [1719, 3.9242343145200196], [186, 3.9242343145200196], [1479, 3.9242343145200196]]"
785,4662,"[[1873, 4.523188311911529], [1397, 4.523188311911529], [1189, 4.928055160151634], [845, 3.9242343145200196], [324, 4.523188311911529], [268, 4.810296507289733], [597, 4.523188311911529], [641, 3.9242343145200196], [1874, 4.523188311911529], [246, 3.9242343145200196], [1096, 3.9242343145200196], [565, 3.9242343145200196], [992, 3.9242343145200196], [1369, 3.9242343145200196], [1213, 4.928055160151634], [564, 3.9242343145200196], [1155, 4.523188311911529], [186, 3.9242343145200196], [1928, 4.523188311911529], [446, 3.9242343145200196], [337, 3.9242343145200196], [508, 3.9242343145200196], [385, 3.9242343145200196], [1425, 3.9242343145200196], [731, 3.9242343145200196], [529, 3.9242343145200196], [1632, 3.9242343145200196], [1423, 3.9242343145200196], [1002, 3.9242343145200196], [581, 3.9242343145200196], [556, 3.9242343145200196]]"
786,3666,"[[152, 3.9242343145200196], [1155, 4.523188311911529], [1441, 3.9242343145200196], [1059, 4.523188311911529], [1397, 3.9242343145200196], [256, 3.9242343145200196], [1572, 3.9242343145200196], [1873, 3.9242343145200196], [1631, 3.9242343145200196], [445, 3.9242343145200196], [1213, 4.810296507289733], [1743, 3.9242343145200196], [777, 3.9242343145200196], [1674, 3.9242343145200196], [1372, 4.810296507289733], [142, 3.9242343145200196], [1889, 3.9242343145200196], [274, 3.9242343145200196], [186, 4.523188311911529], [565, 4.523188311911529], [643, 3.9242343145200196], [1479, 3.9242343145200196], [1815, 3.9242343145200196], [1243, 3.9242343145200196], [1928, 3.9242343145200196], [376, 3.9242343145200196], [319, 3.9242343145200196], [556, 3.9242343145200196], [1952, 3.9242343145200196], [479, 3.9242343145200196], [1040, 3.9242343145200196], [1567, 4.523188311911529], [596, 3.9242343145200196], [992, 3.9242343145200196], [223, 3.9242343145200196], [1153, 3.9242343145200196]]"
787,2350,"[[77, 4.523188311911529], [460, 3.9242343145200196], [896, 3.9242343145200196], [767, 3.9242343145200196], [1928, 3.9242343145200196]]"
788,2603,"[[694, 4.523188311911529], [186, 3.9242343145200196]]"
789,2810,"[[1023, 3.9242343145200196], [2036, 3.9242343145200196], [289, 3.9242343145200196]]"
790,4483,"[[1172, 3.9242343145200196], [1479, 3.9242343145200196], [581, 3.9242343145200196], [694, 4.523188311911529], [596, 3.9242343145200196], [1514, 3.9242343145200196], [1213, 4.523188311911529], [142, 3.9242343145200196], [1651, 3.9242343145200196], [1315, 3.9242343145200196], [935, 3.9242343145200196], [731, 3.9242343145200196]]"
791,1912,"[[268, 3.9242343145200196], [597, 3.9242343145200196], [793, 3.9242343145200196]]"
792,844,"[[795, 3.9242343145200196], [1499, 3.9242343145200196], [491, 3.9242343145200196]]"
793,3789,"[[15, 3.9242343145200196], [1224, 4.523188311911529], [268, 3.9242343145200196], [581, 3.9242343145200196], [689, 3.9242343145200196], [2073, 3.9242343145200196], [1404, 3.9242343145200196], [246, 3.9242343145200196], [1567, 3.9242343145200196], [428, 3.9242343145200196], [596, 3.9242343145200196], [186, 3.9242343145200196], [230, 3.9242343145200196]]"
794,3820,"[[1719, 3.9242343145200196], [565, 4.523188311911529], [1869, 3.9242343145200196], [1527, 3.9242343145200196]]"
795,2174,"[[1441, 3.9242343145200196], [2071, 3.9242343145200196], [580, 3.9242343145200196]]"
796,3997,"[[689, 3.9242343145200196], [1479, 3.9242343145200196], [406, 3.9242343145200196], [270, 3.9242343145200196]]"
797,952,"[[1690, 3.9242343145200196], [28, 3.9242343145200196], [630, 3.9242343145200196], [596, 3.9242343145200196], [61, 3.9242343145200196], [1423, 3.9242343145200196], [141, 3.9242343145200196]]"
798,4856,"[[1023, 4.523188311911529], [1874, 3.9242343145200196], [1213, 4.810296507289733], [255, 3.9242343145200196], [1844, 3.9242343145200196], [596, 3.9242343145200196], [1423, 3.9242343145200196], [845, 3.9242343145200196]]"
799,2099,"[[1714, 3.9242343145200196]]"
800,3812,"[[1732, 3.9242343145200196]]"
801,4526,"[[1210, 3.9242343145200196], [1213, 3.9242343145200196], [731, 4.523188311911529], [2089, 3.9242343145200196], [142, 3.9242343145200196], [1023, 4.523188311911529], [186, 3.9242343145200196], [605, 3.9242343145200196], [845, 3.9242343145200196], [853, 3.9242343145200196], [703, 3.9242343145200196], [643, 3.9242343145200196], [184, 3.9242343145200196]]"
802,4240,"[[137, 4.523188311911529], [246, 3.9242343145200196], [1475, 3.9242343145200196], [382, 3.9242343145200196]]"
803,1131,"[[1719, 4.523188311911529], [77, 4.810296507289733], [1155, 4.523188311911529], [1983, 4.523188311911529], [1308, 3.9242343145200196], [914, 3.9242343145200196], [186, 4.523188311911529], [596, 3.9242343145200196], [1869, 3.9242343145200196], [268, 4.973228596302861], [835, 4.523188311911529], [83, 4.523188311911529], [342, 4.523188311911529], [565, 4.810296507289733], [1874, 3.9242343145200196], [424, 3.9242343145200196], [635, 4.523188311911529], [755, 3.9242343145200196], [545, 3.9242343145200196], [643, 3.9242343145200196], [1177, 3.9242343145200196], [246, 4.523188311911529], [1956, 4.928055160151634], [604, 3.9242343145200196], [1948, 4.523188311911529], [992, 4.523188311911529], [1867, 3.9242343145200196], [1744, 4.523188311911529], [2003, 3.9242343145200196], [1946, 3.9242343145200196], [1522, 3.9242343145200196], [839, 4.810296507289733], [1375, 3.9242343145200196], [113, 3.9242343145200196], [1372, 3.9242343145200196], [1071, 3.9242343145200196], [1826, 3.9242343145200196], [731, 3.9242343145200196], [979, 3.9242343145200196]]"
804,5128,"[[1674, 3.9242343145200196], [31, 3.9242343145200196], [581, 3.9242343145200196], [1543, 3.9242343145200196], [1796, 3.9242343145200196], [1096, 3.9242343145200196], [835, 3.9242343145200196], [186, 3.9242343145200196], [596, 3.9242343145200196], [1467, 3.9242343145200196], [1928, 3.9242343145200196], [479, 3.9242343145200196], [1323, 3.9242343145200196], [556, 3.9242343145200196], [509, 3.9242343145200196]]"
805,3148,"[[674, 4.523188311911529], [1213, 3.9242343145200196], [1692, 3.9242343145200196], [777, 3.9242343145200196], [186, 3.9242343145200196], [1172, 3.9242343145200196], [62, 3.9242343145200196], [992, 3.9242343145200196]]"
806,3303,"[[268, 3.9242343145200196], [1902, 3.9242343145200196], [547, 3.9242343145200196], [694, 3.9242343145200196], [835, 3.9242343145200196], [1155, 3.9242343145200196], [186, 3.9242343145200196], [1567, 3.9242343145200196], [992, 3.9242343145200196], [1213, 3.9242343145200196], [1058, 3.9242343145200196], [70, 3.9242343145200196]]"
807,5140,"[[777, 3.9242343145200196], [166, 3.9242343145200196], [2008, 3.9242343145200196], [355, 3.9242343145200196], [1463, 3.9242343145200196], [1273, 3.9242343145200196]]"
808,4018,"[[1096, 3.9242343145200196], [1567, 4.810296507289733], [246, 3.9242343145200196], [1873, 3.9242343145200196], [1023, 3.9242343145200196], [406, 3.9242343145200196]]"
809,2016,"[[689, 3.9242343145200196], [1931, 3.9242343145200196], [2071, 3.9242343145200196], [1023, 3.9242343145200196], [2003, 3.9242343145200196], [1273, 3.9242343145200196], [479, 3.9242343145200196], [1928, 3.9242343145200196], [731, 3.9242343145200196]]"
810,127,"[[1078, 3.9242343145200196], [163, 4.523188311911529], [1213, 3.9242343145200196]]"
811,5143,"[[62, 3.9242343145200196], [1475, 3.9242343145200196], [728, 3.9242343145200196], [1215, 4.523188311911529], [1963, 3.9242343145200196], [1874, 4.523188311911529], [2055, 3.9242343145200196], [581, 3.9242343145200196], [1652, 4.810296507289733], [580, 4.810296507289733], [249, 3.9242343145200196], [150, 3.9242343145200196], [2071, 3.9242343145200196], [1787, 3.9242343145200196], [1213, 3.9242343145200196], [777, 3.9242343145200196], [1514, 3.9242343145200196], [583, 3.9242343145200196]]"
812,4093,"[[324, 3.9242343145200196], [1243, 4.523188311911529], [564, 3.9242343145200196], [268, 3.9242343145200196], [416, 3.9242343145200196], [460, 3.9242343145200196], [607, 3.9242343145200196], [1928, 3.9242343145200196], [77, 4.523188311911529], [643, 3.9242343145200196], [1213, 3.9242343145200196], [496, 3.9242343145200196]]"
813,4814,"[[757, 3.9242343145200196]]"
814,1472,"[[83, 4.523188311911529], [142, 3.9242343145200196], [1692, 3.9242343145200196], [1397, 3.9242343145200196], [1635, 3.9242343145200196], [1255, 3.9242343145200196], [1816, 3.9242343145200196], [731, 4.523188311911529], [1370, 3.9242343145200196], [1743, 3.9242343145200196], [839, 3.9242343145200196], [186, 3.9242343145200196], [1177, 4.523188311911529], [480, 3.9242343145200196], [422, 3.9242343145200196], [738, 3.9242343145200196], [319, 3.9242343145200196], [445, 4.523188311911529], [1674, 3.9242343145200196], [993, 3.9242343145200196], [2030, 4.523188311911529], [1096, 3.9242343145200196], [509, 3.9242343145200196], [256, 3.9242343145200196], [1780, 3.9242343145200196], [102, 3.9242343145200196]]"
815,2790,"[[721, 3.9242343145200196], [980, 3.9242343145200196], [1479, 3.9242343145200196], [1213, 3.9242343145200196], [186, 3.9242343145200196], [731, 3.9242343145200196], [1725, 3.9242343145200196]]"
816,1017,"[[2100, 3.9242343145200196], [1708, 3.9242343145200196], [1479, 3.9242343145200196], [777, 4.523188311911529], [1278, 4.810296507289733], [1978, 4.523188311911529], [1874, 3.9242343145200196], [88, 4.928055160151634], [893, 4.523188311911529], [1044, 4.523188311911529], [1368, 4.523188311911529], [1971, 3.9242343145200196], [527, 3.9242343145200196], [1241, 3.9242343145200196], [345, 3.9242343145200196], [591, 3.9242343145200196], [775, 3.9242343145200196]]"
817,3758,"[[795, 4.996355795222398], [777, 3.9242343145200196], [1525, 3.9242343145200196], [1979, 4.523188311911529], [1003, 3.9242343145200196], [1482, 3.9242343145200196], [21, 3.9242343145200196], [1408, 3.9242343145200196], [1925, 3.9242343145200196]]"
818,714,"[[1278, 4.523188311911529], [2087, 3.9242343145200196], [429, 3.9242343145200196], [88, 4.523188311911529], [22, 3.9242343145200196], [1978, 4.523188311911529], [1479, 3.9242343145200196], [2034, 3.9242343145200196], [1947, 3.9242343145200196], [314, 3.9242343145200196], [2003, 3.9242343145200196], [519, 3.9242343145200196], [893, 3.9242343145200196], [860, 3.9242343145200196], [929, 3.9242343145200196], [1368, 3.9242343145200196]]"
819,3749,"[[1213, 3.9242343145200196], [1078, 3.9242343145200196], [268, 3.9242343145200196], [962, 3.9242343145200196]]"
820,3198,"[[1869, 3.9242343145200196], [293, 3.9242343145200196], [792, 3.9242343145200196], [643, 4.523188311911529], [137, 3.9242343145200196], [969, 3.9242343145200196], [2082, 3.9242343145200196]]"
821,3765,"[[2002, 3.9242343145200196], [1273, 3.9242343145200196]]"
822,3930,"[[1267, 3.9242343145200196], [294, 3.9242343145200196], [1479, 4.928055160151634], [656, 3.9242343145200196], [792, 4.523188311911529], [596, 3.9242343145200196], [62, 3.9242343145200196], [61, 4.928055160151634], [605, 3.9242343145200196], [1928, 3.9242343145200196], [2089, 3.9242343145200196], [1574, 3.9242343145200196], [1874, 3.9242343145200196], [861, 3.9242343145200196], [1273, 3.9242343145200196], [2073, 3.9242343145200196], [1441, 3.9242343145200196], [1134, 3.9242343145200196], [1078, 3.9242343145200196], [643, 3.9242343145200196], [1669, 3.9242343145200196]]"
823,5039,"[[1441, 3.9242343145200196]]"
824,1903,"[[1479, 4.523188311911529], [62, 3.9242343145200196], [1971, 3.9242343145200196], [1213, 3.9242343145200196], [757, 3.9242343145200196]]"
825,2194,"[[1273, 4.523188311911529], [1423, 3.9242343145200196], [61, 3.9242343145200196], [1870, 3.9242343145200196], [1971, 3.9242343145200196]]"
826,1174,"[[1213, 3.9242343145200196], [689, 3.9242343145200196], [268, 4.523188311911529], [581, 4.523188311911529], [509, 3.9242343145200196], [1948, 3.9242343145200196], [1674, 3.9242343145200196], [1189, 3.9242343145200196], [835, 3.9242343145200196], [479, 3.9242343145200196], [445, 3.9242343145200196], [969, 4.523188311911529], [1744, 3.9242343145200196], [273, 3.9242343145200196], [731, 3.9242343145200196], [2008, 3.9242343145200196], [551, 3.9242343145200196], [460, 3.9242343145200196], [1938, 3.9242343145200196], [596, 3.9242343145200196], [928, 3.9242343145200196], [202, 3.9242343145200196], [738, 3.9242343145200196], [1397, 3.9242343145200196]]"
